User_ID,Feature,Interaction_Count,Total_Interaction_Time_Minutes,Timestamp,ID_Date
465,Feature B,68,78.8,2025-02-21 08:07:57,20250221
465,Feature C,3,10.9,2025-02-23 05:11:59,20250223
466,Feature A,3,7.8,2025-03-29 12:12:41,20250329
466,Feature B,26,100.0,2025-03-08 00:42:27,20250308
466,Feature C,77,153.1,2025-02-24 13:43:19,20250224
467,Feature A,40,107.2,2025-01-18 23:09:37,20250118
467,Feature B,47,87.8,2025-01-29 04:57:31,20250129
467,Feature C,98,188.9,2025-03-01 20:31:42,20250301
468,Feature A,92,143.9,2025-01-13 05:48:11,20250113
468,Feature B,90,303.7,2025-02-07 20:28:17,20250207
468,Feature C,33,71.4,2025-01-22 23:39:26,20250122
469,Feature A,87,267.2,2025-03-03 08:59:12,20250303
469,Feature B,23,33.3,2025-01-04 12:18:15,20250104
469,Feature C,3,6.3,2025-03-14 01:15:22,20250314
470,Feature A,55,242.2,2025-02-24 13:15:52,20250224
470,Feature B,32,117.2,2025-01-30 20:03:00,20250130
470,Feature C,69,233.1,2025-02-08 09:37:15,20250208
471,Feature A,22,25.0,2025-02-24 13:20:16,20250224
471,Feature B,77,171.4,2025-01-14 09:11:37,20250114
471,Feature C,73,139.9,2025-02-10 20:00:18,20250210
472,Feature A,61,230.8,2025-03-10 14:44:58,20250310
472,Feature B,45,141.6,2025-03-23 18:12:12,20250323
472,Feature C,99,443.1,2025-01-16 09:49:50,20250116
473,Feature A,74,257.6,2025-01-10 08:01:29,20250110
473,Feature B,63,290.8,2025-02-28 08:25:41,20250228
473,Feature C,48,139.8,2025-02-25 12:39:03,20250225
474,Feature A,48,231.9,2025-02-21 12:04:45,20250221
474,Feature B,62,183.2,2025-01-17 12:48:16,20250117
474,Feature C,99,106.8,2025-01-03 02:08:29,20250103
475,Feature A,27,115.7,2025-02-16 23:06:37,20250216
475,Feature B,10,38.9,2025-03-08 00:00:11,20250308
475,Feature C,81,338.2,2025-02-06 04:28:52,20250206
476,Feature A,56,275.0,2025-01-14 19:02:34,20250114
476,Feature B,7,9.6,2025-03-05 21:21:43,20250305
476,Feature C,31,35.3,2025-02-21 09:08:18,20250221
477,Feature A,53,254.7,2025-03-16 19:40:26,20250316
477,Feature B,37,59.8,2025-01-17 22:05:49,20250117
477,Feature C,28,61.2,2025-01-18 19:54:25,20250118
478,Feature A,15,58.0,2025-01-31 05:25:05,20250131
478,Feature B,16,57.5,2025-03-13 03:40:49,20250313
478,Feature C,45,131.0,2025-03-15 23:54:34,20250315
479,Feature A,40,95.3,2025-02-18 19:23:14,20250218
479,Feature B,51,162.7,2025-01-20 08:07:01,20250120
479,Feature C,88,290.2,2025-03-14 19:53:13,20250314
480,Feature A,48,86.8,2025-02-24 14:24:07,20250224
480,Feature B,49,79.5,2025-03-01 16:15:50,20250301
480,Feature C,32,59.4,2025-03-23 19:50:56,20250323
481,Feature A,93,276.9,2025-03-20 15:42:50,20250320
481,Feature B,72,101.8,2025-01-02 20:39:02,20250102
481,Feature C,39,110.2,2025-01-11 21:43:09,20250111
482,Feature A,39,132.0,2025-01-16 02:48:04,20250116
482,Feature B,19,60.6,2025-02-10 23:06:23,20250210
482,Feature C,94,96.6,2025-03-25 14:16:06,20250325
483,Feature A,7,13.0,2025-02-24 14:16:53,20250224
483,Feature B,53,88.2,2025-03-12 04:07:02,20250312
483,Feature C,56,265.1,2025-03-06 00:57:27,20250306
484,Feature A,99,378.2,2025-01-22 15:20:01,20250122
484,Feature B,90,444.1,2025-01-03 11:39:15,20250103
484,Feature C,43,133.9,2025-02-19 11:25:01,20250219
485,Feature A,17,61.3,2025-02-14 17:14:53,20250214
485,Feature B,54,207.7,2025-01-29 13:06:49,20250129
485,Feature C,76,292.4,2025-03-25 09:45:54,20250325
486,Feature A,32,73.8,2025-01-26 21:03:47,20250126
486,Feature B,36,139.2,2025-03-12 21:51:53,20250312
486,Feature C,5,9.7,2025-01-14 04:25:31,20250114
487,Feature A,18,53.5,2025-03-03 02:48:47,20250303
487,Feature B,79,287.7,2025-02-14 11:57:39,20250214
487,Feature C,84,209.0,2025-03-19 06:27:34,20250319
488,Feature A,56,260.9,2025-02-23 18:31:34,20250223
488,Feature B,9,25.0,2025-03-01 15:29:02,20250301
488,Feature C,79,295.1,2025-01-23 03:12:12,20250123
489,Feature A,42,113.4,2025-03-12 18:06:52,20250312
489,Feature B,98,143.6,2025-02-24 04:30:55,20250224
489,Feature C,78,381.7,2025-02-16 23:16:35,20250216
490,Feature A,8,24.6,2025-01-31 13:06:51,20250131
490,Feature B,22,22.8,2025-03-20 06:40:07,20250320
490,Feature C,1,3.1,2025-02-24 12:43:35,20250224
491,Feature A,58,99.3,2025-03-31 23:33:08,20250331
491,Feature B,87,276.8,2025-01-28 04:51:16,20250128
491,Feature C,43,195.4,2025-02-02 16:32:06,20250202
492,Feature A,5,20.3,2025-03-12 06:01:30,20250312
492,Feature B,31,85.9,2025-01-31 11:25:25,20250131
492,Feature C,100,480.8,2025-03-20 02:34:59,20250320
493,Feature A,83,321.3,2025-01-29 21:47:05,20250129
493,Feature B,68,323.9,2025-02-23 23:51:03,20250223
493,Feature C,64,241.2,2025-02-28 06:47:29,20250228
494,Feature A,100,112.8,2025-01-30 08:03:54,20250130
494,Feature B,15,50.4,2025-03-21 11:47:35,20250321
494,Feature C,26,120.3,2025-02-17 23:37:25,20250217
495,Feature A,88,412.4,2025-02-17 04:54:11,20250217
495,Feature B,50,56.1,2025-01-11 07:37:01,20250111
495,Feature C,81,396.5,2025-03-27 13:47:01,20250327
496,Feature A,88,144.9,2025-03-28 20:41:00,20250328
496,Feature B,74,149.2,2025-01-16 09:43:54,20250116
496,Feature C,83,384.3,2025-02-13 22:18:14,20250213
497,Feature A,63,95.9,2025-03-10 21:19:35,20250310
497,Feature B,34,152.6,2025-03-05 22:07:53,20250305
497,Feature C,76,366.4,2025-03-10 18:59:16,20250310
498,Feature A,100,398.4,2025-03-15 06:16:09,20250315
498,Feature B,53,255.8,2025-03-25 20:16:01,20250325
498,Feature C,43,186.2,2025-02-28 14:51:57,20250228
499,Feature A,98,326.8,2025-01-27 20:51:41,20250127
499,Feature B,76,309.4,2025-03-22 00:08:17,20250322
499,Feature C,2,2.4,2025-02-21 03:19:53,20250221
500,Feature A,21,73.0,2025-01-20 20:53:24,20250120
500,Feature B,61,183.8,2025-02-01 03:50:13,20250201
500,Feature C,5,17.2,2025-03-15 08:18:00,20250315
501,Feature A,74,98.4,2025-02-12 21:50:59,20250212
501,Feature B,38,99.9,2025-01-10 01:24:50,20250110
501,Feature C,28,36.5,2025-03-10 22:46:16,20250310
502,Feature A,21,75.5,2025-03-03 06:26:00,20250303
502,Feature B,74,81.8,2025-01-26 23:53:38,20250126
502,Feature C,21,73.4,2025-03-10 18:29:57,20250310
503,Feature A,42,53.4,2025-03-22 12:09:07,20250322
503,Feature B,31,89.7,2025-03-15 17:54:38,20250315
503,Feature C,31,100.2,2025-01-11 08:42:00,20250111
504,Feature A,44,199.7,2025-03-27 21:30:18,20250327
504,Feature B,84,394.3,2025-01-22 03:11:37,20250122
504,Feature C,75,198.7,2025-02-21 19:17:32,20250221
505,Feature A,24,60.2,2025-03-23 22:25:48,20250323
505,Feature B,76,188.6,2025-01-05 21:52:38,20250105
505,Feature C,1,4.4,2025-01-14 16:05:31,20250114
506,Feature A,38,88.8,2025-02-05 22:03:01,20250205
506,Feature B,39,94.3,2025-03-30 02:03:20,20250330
506,Feature C,41,43.6,2025-02-11 10:39:23,20250211
507,Feature A,10,13.8,2025-02-10 04:23:27,20250210
507,Feature B,61,98.3,2025-02-08 19:39:34,20250208
507,Feature C,57,215.8,2025-02-16 07:58:36,20250216
508,Feature A,36,138.8,2025-03-27 06:41:44,20250327
508,Feature B,97,354.1,2025-02-18 08:17:37,20250218
508,Feature C,47,127.3,2025-01-18 15:31:58,20250118
509,Feature A,23,84.5,2025-03-11 09:23:58,20250311
509,Feature B,44,150.7,2025-03-05 06:42:55,20250305
509,Feature C,38,105.0,2025-01-06 06:35:59,20250106
510,Feature A,91,184.2,2025-01-17 03:52:19,20250117
510,Feature B,33,103.9,2025-03-30 14:42:04,20250330
510,Feature C,0,0.0,2025-02-25 06:58:36,20250225
511,Feature A,28,88.9,2025-01-12 17:35:35,20250112
511,Feature B,14,18.4,2025-02-06 22:42:06,20250206
511,Feature C,20,46.1,2025-01-26 00:20:36,20250126
512,Feature A,93,327.7,2025-01-03 15:01:25,20250103
512,Feature B,61,254.3,2025-03-06 19:41:55,20250306
512,Feature C,34,109.2,2025-02-17 02:21:59,20250217
513,Feature A,55,116.7,2025-03-10 02:12:18,20250310
513,Feature B,84,316.6,2025-02-20 09:16:39,20250220
513,Feature C,31,78.4,2025-02-04 13:32:57,20250204
514,Feature A,100,344.1,2025-02-07 23:14:20,20250207
514,Feature B,95,262.4,2025-01-03 22:22:38,20250103
514,Feature C,54,199.1,2025-02-24 10:46:40,20250224
515,Feature A,57,160.7,2025-02-10 14:24:41,20250210
515,Feature B,5,18.8,2025-03-12 11:11:20,20250312
515,Feature C,40,68.0,2025-01-29 13:46:46,20250129
516,Feature A,97,268.4,2025-01-20 18:01:07,20250120
516,Feature B,9,42.3,2025-01-09 01:36:28,20250109
516,Feature C,14,60.6,2025-02-11 17:56:23,20250211
517,Feature A,88,147.4,2025-02-09 05:31:25,20250209
517,Feature B,63,265.4,2025-01-12 10:20:42,20250112
517,Feature C,31,101.2,2025-02-05 12:17:22,20250205
518,Feature A,61,169.1,2025-02-15 04:33:02,20250215
518,Feature B,56,107.4,2025-01-11 13:17:00,20250111
518,Feature C,14,49.2,2025-02-21 09:03:50,20250221
519,Feature A,10,31.6,2025-03-19 20:48:48,20250319
519,Feature B,68,69.0,2025-01-12 07:36:03,20250112
519,Feature C,73,328.9,2025-02-16 04:53:30,20250216
520,Feature A,82,87.5,2025-03-27 10:12:05,20250327
520,Feature B,95,200.0,2025-02-22 22:51:40,20250222
520,Feature C,69,279.0,2025-02-16 12:35:11,20250216
521,Feature A,3,12.5,2025-01-28 04:41:33,20250128
521,Feature B,40,197.4,2025-03-15 19:24:44,20250315
521,Feature C,32,134.8,2025-02-17 02:30:22,20250217
522,Feature A,16,37.6,2025-03-13 04:28:45,20250313
522,Feature B,2,7.3,2025-03-14 10:59:06,20250314
522,Feature C,49,49.4,2025-01-07 13:11:52,20250107
523,Feature A,8,19.3,2025-03-21 10:39:36,20250321
523,Feature B,50,114.9,2025-02-20 22:49:32,20250220
523,Feature C,67,158.2,2025-03-24 06:03:44,20250324
524,Feature A,53,239.5,2025-03-13 13:06:36,20250313
524,Feature B,63,198.9,2025-02-17 16:18:48,20250217
524,Feature C,46,201.6,2025-02-03 06:11:27,20250203
525,Feature A,12,32.5,2025-02-03 06:36:42,20250203
525,Feature B,28,80.1,2025-02-10 02:53:23,20250210
525,Feature C,54,251.0,2025-01-08 01:57:49,20250108
526,Feature A,76,189.5,2025-02-04 07:35:40,20250204
526,Feature B,56,210.9,2025-02-20 11:31:36,20250220
526,Feature C,86,134.0,2025-02-16 16:27:20,20250216
527,Feature A,25,56.7,2025-03-04 23:31:32,20250304
527,Feature B,46,58.2,2025-01-12 13:55:11,20250112
527,Feature C,21,29.7,2025-02-14 05:56:21,20250214
528,Feature A,23,65.4,2025-01-06 06:00:48,20250106
528,Feature B,11,30.7,2025-03-22 07:08:50,20250322
528,Feature C,6,27.1,2025-03-14 11:52:53,20250314
529,Feature A,27,129.9,2025-01-13 21:40:09,20250113
529,Feature B,68,325.2,2025-01-07 16:50:48,20250107
529,Feature C,12,31.1,2025-02-15 01:44:20,20250215
530,Feature A,99,408.0,2025-02-25 06:07:55,20250225
530,Feature B,30,119.9,2025-02-23 06:51:57,20250223
530,Feature C,14,67.2,2025-03-14 03:48:21,20250314
531,Feature A,79,255.2,2025-02-11 07:34:19,20250211
531,Feature B,77,304.3,2025-03-27 18:50:51,20250327
531,Feature C,4,11.5,2025-03-12 09:54:24,20250312
532,Feature A,56,90.8,2025-01-23 15:45:45,20250123
532,Feature B,2,7.9,2025-03-12 07:59:02,20250312
532,Feature C,84,203.8,2025-01-16 14:41:33,20250116
533,Feature A,29,99.5,2025-02-24 19:14:25,20250224
533,Feature B,48,183.1,2025-01-24 03:27:11,20250124
533,Feature C,98,190.9,2025-03-18 00:51:14,20250318
534,Feature A,55,64.1,2025-01-22 01:38:58,20250122
534,Feature B,13,31.8,2025-03-24 04:29:22,20250324
534,Feature C,84,386.4,2025-01-02 21:47:33,20250102
535,Feature A,58,211.8,2025-01-09 04:00:28,20250109
535,Feature B,5,20.8,2025-03-18 09:54:52,20250318
535,Feature C,35,173.0,2025-01-09 21:02:27,20250109
536,Feature A,34,73.5,2025-03-01 21:58:41,20250301
536,Feature B,11,44.6,2025-02-02 04:37:02,20250202
536,Feature C,75,355.4,2025-03-23 17:25:14,20250323
537,Feature A,29,98.8,2025-03-04 22:35:12,20250304
537,Feature B,58,223.9,2025-03-13 11:29:32,20250313
537,Feature C,4,11.0,2025-01-13 06:36:28,20250113
538,Feature A,54,64.7,2025-03-29 20:20:25,20250329
538,Feature B,3,11.3,2025-01-26 05:23:09,20250126
538,Feature C,2,10.0,2025-02-11 13:22:16,20250211
539,Feature A,92,305.8,2025-01-17 19:39:46,20250117
539,Feature B,41,162.4,2025-01-17 23:04:08,20250117
539,Feature C,19,71.9,2025-02-19 08:28:28,20250219
540,Feature A,39,68.2,2025-02-05 13:45:41,20250205
540,Feature B,42,156.9,2025-01-19 19:22:18,20250119
540,Feature C,44,140.4,2025-01-03 12:22:05,20250103
541,Feature A,68,272.8,2025-03-07 07:24:00,20250307
541,Feature B,79,334.4,2025-03-09 07:00:57,20250309
541,Feature C,98,398.4,2025-03-02 03:22:40,20250302
542,Feature A,67,321.5,2025-03-14 05:47:22,20250314
542,Feature B,60,258.0,2025-03-29 20:16:06,20250329
542,Feature C,71,180.6,2025-02-17 19:04:26,20250217
543,Feature A,40,57.4,2025-03-20 16:25:57,20250320
543,Feature B,64,97.0,2025-02-04 06:43:27,20250204
543,Feature C,44,194.2,2025-01-09 23:38:01,20250109
544,Feature A,11,14.2,2025-02-08 20:23:57,20250208
544,Feature B,97,232.8,2025-01-11 12:45:15,20250111
544,Feature C,11,19.8,2025-03-04 04:21:38,20250304
545,Feature A,35,85.8,2025-01-10 12:00:20,20250110
545,Feature B,82,380.2,2025-03-12 03:16:29,20250312
545,Feature C,54,223.4,2025-02-26 03:34:37,20250226
546,Feature A,15,74.9,2025-01-07 05:03:34,20250107
546,Feature B,100,199.5,2025-01-15 13:06:32,20250115
546,Feature C,54,86.2,2025-01-10 14:31:06,20250110
547,Feature A,13,30.8,2025-01-04 06:23:15,20250104
547,Feature B,1,2.0,2025-01-11 18:26:53,20250111
547,Feature C,22,48.2,2025-03-08 02:08:59,20250308
548,Feature A,5,11.7,2025-01-02 13:09:49,20250102
548,Feature B,99,235.6,2025-01-23 21:52:11,20250123
548,Feature C,22,39.3,2025-03-29 18:45:14,20250329
549,Feature A,53,200.0,2025-02-13 20:58:42,20250213
549,Feature B,95,314.1,2025-02-12 21:48:33,20250212
549,Feature C,1,2.5,2025-03-24 02:56:56,20250324
550,Feature A,48,145.5,2025-03-20 20:04:42,20250320
550,Feature B,40,151.7,2025-03-16 02:55:20,20250316
550,Feature C,60,81.8,2025-03-30 01:11:56,20250330
551,Feature A,33,38.4,2025-01-19 21:38:08,20250119
551,Feature B,63,294.5,2025-02-07 18:52:02,20250207
551,Feature C,13,30.0,2025-03-02 20:10:52,20250302
552,Feature A,78,195.3,2025-03-22 06:51:42,20250322
552,Feature B,1,1.1,2025-02-03 20:27:34,20250203
552,Feature C,63,137.1,2025-01-03 22:22:40,20250103
553,Feature A,74,345.9,2025-02-05 00:14:44,20250205
553,Feature B,63,150.2,2025-03-27 05:24:38,20250327
553,Feature C,16,57.2,2025-01-13 14:13:59,20250113
554,Feature A,57,228.7,2025-02-16 02:58:10,20250216
554,Feature B,54,178.8,2025-01-27 13:25:05,20250127
554,Feature C,99,203.2,2025-02-25 11:30:29,20250225
555,Feature A,20,21.3,2025-01-07 16:45:14,20250107
555,Feature B,60,180.9,2025-02-24 19:27:31,20250224
555,Feature C,64,126.6,2025-03-23 07:08:38,20250323
556,Feature A,0,0.0,2025-03-16 15:51:11,20250316
556,Feature B,80,268.4,2025-01-10 22:37:38,20250110
556,Feature C,82,320.3,2025-01-25 16:37:21,20250125
557,Feature A,67,98.4,2025-02-05 00:18:55,20250205
557,Feature B,31,125.3,2025-01-21 01:21:30,20250121
557,Feature C,25,27.7,2025-01-23 12:02:37,20250123
558,Feature A,97,133.3,2025-03-10 14:55:29,20250310
558,Feature B,77,171.4,2025-01-15 17:21:20,20250115
558,Feature C,65,236.4,2025-03-30 05:39:11,20250330
559,Feature A,82,139.4,2025-02-28 06:04:03,20250228
559,Feature B,9,37.3,2025-03-28 13:56:38,20250328
559,Feature C,46,56.3,2025-01-16 16:51:01,20250116
560,Feature A,84,410.3,2025-03-23 18:40:13,20250323
560,Feature B,73,121.1,2025-02-07 20:25:08,20250207
560,Feature C,89,331.4,2025-01-22 17:44:07,20250122
561,Feature A,17,72.5,2025-02-18 15:04:16,20250218
561,Feature B,58,207.5,2025-03-06 06:22:00,20250306
561,Feature C,80,339.9,2025-02-01 00:06:03,20250201
562,Feature A,40,79.2,2025-03-04 15:48:21,20250304
562,Feature B,51,84.0,2025-01-17 08:58:05,20250117
562,Feature C,72,355.1,2025-03-09 16:14:27,20250309
563,Feature A,51,58.4,2025-01-27 03:22:59,20250127
563,Feature B,87,94.6,2025-01-22 01:11:02,20250122
563,Feature C,43,44.8,2025-02-16 02:13:43,20250216
564,Feature A,12,57.7,2025-02-03 11:26:26,20250203
564,Feature B,85,249.3,2025-03-17 09:24:14,20250317
564,Feature C,8,31.7,2025-03-17 04:37:20,20250317
565,Feature A,71,203.2,2025-02-21 16:12:51,20250221
565,Feature B,31,87.4,2025-01-27 04:43:23,20250127
565,Feature C,9,34.7,2025-03-02 10:03:29,20250302
566,Feature A,60,263.1,2025-02-22 23:37:29,20250222
566,Feature B,20,22.0,2025-03-15 09:56:24,20250315
566,Feature C,85,170.4,2025-01-20 22:29:10,20250120
567,Feature A,80,329.5,2025-03-21 07:49:46,20250321
567,Feature B,7,13.0,2025-01-26 13:07:01,20250126
567,Feature C,74,153.1,2025-01-11 02:59:47,20250111
568,Feature A,67,264.1,2025-01-18 03:27:01,20250118
568,Feature B,32,62.5,2025-02-05 15:29:34,20250205
568,Feature C,63,90.8,2025-02-08 11:41:45,20250208
569,Feature A,19,27.0,2025-02-13 15:55:58,20250213
569,Feature B,69,137.6,2025-01-23 15:36:33,20250123
569,Feature C,14,30.9,2025-02-08 21:43:13,20250208
570,Feature A,40,174.1,2025-01-22 21:14:58,20250122
570,Feature B,93,357.4,2025-02-15 16:09:08,20250215
570,Feature C,28,113.5,2025-01-27 07:22:27,20250127
571,Feature A,69,135.2,2025-01-13 07:01:12,20250113
571,Feature B,26,76.9,2025-01-30 15:23:39,20250130
571,Feature C,68,225.6,2025-02-27 23:58:48,20250227
572,Feature A,19,91.1,2025-03-30 20:19:53,20250330
572,Feature B,9,36.8,2025-02-18 11:50:45,20250218
572,Feature C,10,32.7,2025-02-27 07:23:49,20250227
573,Feature A,84,184.9,2025-03-01 15:21:17,20250301
573,Feature B,32,94.8,2025-01-06 12:39:47,20250106
573,Feature C,15,61.1,2025-03-26 03:15:43,20250326
574,Feature A,48,181.8,2025-01-18 04:19:42,20250118
574,Feature B,29,38.2,2025-03-27 23:27:59,20250327
574,Feature C,22,31.6,2025-01-15 20:56:50,20250115
575,Feature A,12,54.7,2025-03-08 11:15:31,20250308
575,Feature B,9,10.1,2025-01-02 23:06:27,20250102
575,Feature C,22,108.9,2025-03-05 12:24:42,20250305
576,Feature A,24,112.3,2025-03-19 18:43:34,20250319
576,Feature B,44,177.9,2025-01-04 05:29:05,20250104
576,Feature C,29,133.4,2025-03-26 04:23:48,20250326
577,Feature A,42,123.4,2025-03-28 14:16:28,20250328
577,Feature B,32,153.0,2025-02-14 11:09:52,20250214
577,Feature C,98,403.1,2025-03-18 14:31:15,20250318
578,Feature A,51,167.0,2025-02-16 16:38:56,20250216
578,Feature B,55,161.1,2025-02-20 21:36:27,20250220
578,Feature C,16,29.2,2025-02-02 05:30:22,20250202
579,Feature A,83,404.4,2025-03-06 02:32:19,20250306
579,Feature B,97,277.3,2025-01-29 18:08:24,20250129
579,Feature C,1,2.2,2025-02-20 05:35:05,20250220
580,Feature A,0,0.0,2025-03-30 01:46:33,20250330
580,Feature B,73,222.4,2025-01-29 04:44:21,20250129
580,Feature C,87,323.9,2025-03-21 07:59:31,20250321
581,Feature A,78,381.1,2025-02-22 14:27:53,20250222
581,Feature B,74,110.1,2025-02-12 04:37:35,20250212
581,Feature C,51,174.4,2025-03-15 20:25:26,20250315
582,Feature A,97,399.7,2025-02-07 05:23:06,20250207
582,Feature B,54,116.8,2025-01-01 03:39:44,20250101
582,Feature C,91,91.4,2025-01-09 00:39:06,20250109
583,Feature A,12,54.4,2025-02-25 19:58:41,20250225
583,Feature B,79,306.0,2025-02-10 15:30:30,20250210
583,Feature C,4,5.2,2025-03-10 01:25:04,20250310
584,Feature A,100,158.8,2025-01-06 01:47:30,20250106
584,Feature B,82,274.3,2025-02-04 00:35:15,20250204
584,Feature C,8,27.3,2025-03-24 17:26:06,20250324
585,Feature A,87,269.3,2025-03-28 06:21:04,20250328
585,Feature B,98,441.5,2025-01-27 09:11:09,20250127
585,Feature C,36,144.7,2025-02-17 20:03:09,20250217
586,Feature A,49,115.5,2025-03-21 00:17:44,20250321
586,Feature B,7,22.7,2025-02-06 08:06:35,20250206
586,Feature C,28,51.9,2025-01-21 13:25:10,20250121
587,Feature A,95,320.9,2025-01-29 11:05:56,20250129
587,Feature B,9,26.4,2025-01-16 14:41:05,20250116
587,Feature C,72,202.9,2025-01-09 10:22:04,20250109
588,Feature A,0,0.0,2025-01-19 02:22:39,20250119
588,Feature B,54,206.4,2025-03-15 02:13:38,20250315
588,Feature C,46,148.5,2025-01-21 18:53:58,20250121
589,Feature A,80,196.7,2025-01-19 03:38:04,20250119
589,Feature B,40,101.8,2025-03-20 06:40:28,20250320
589,Feature C,22,101.9,2025-02-28 14:15:44,20250228
590,Feature A,32,155.7,2025-01-09 09:55:34,20250109
590,Feature B,66,154.6,2025-03-29 00:09:32,20250329
590,Feature C,62,86.1,2025-03-10 20:27:23,20250310
591,Feature A,8,19.2,2025-02-11 08:51:03,20250211
591,Feature B,59,195.3,2025-01-07 03:43:10,20250107
591,Feature C,69,203.2,2025-01-06 23:27:41,20250106
592,Feature A,23,89.0,2025-03-14 22:21:25,20250314
592,Feature B,55,202.7,2025-03-28 19:49:58,20250328
592,Feature C,78,311.3,2025-03-15 12:17:32,20250315
593,Feature A,79,174.2,2025-01-17 19:40:00,20250117
593,Feature B,45,151.7,2025-03-20 09:38:31,20250320
593,Feature C,89,312.6,2025-01-10 06:42:15,20250110
594,Feature A,75,215.0,2025-03-19 06:15:37,20250319
594,Feature B,31,73.5,2025-01-23 23:32:57,20250123
594,Feature C,30,84.8,2025-03-14 05:20:50,20250314
595,Feature A,14,35.3,2025-03-28 11:34:49,20250328
595,Feature B,34,73.9,2025-02-15 06:31:02,20250215
595,Feature C,91,204.8,2025-03-27 23:04:43,20250327
596,Feature A,35,155.0,2025-02-02 22:28:13,20250202
596,Feature B,53,216.5,2025-02-05 04:48:09,20250205
596,Feature C,35,126.9,2025-01-09 03:19:48,20250109
597,Feature A,35,169.1,2025-01-25 07:38:17,20250125
597,Feature B,70,267.0,2025-02-03 18:21:22,20250203
597,Feature C,82,105.3,2025-02-13 03:08:34,20250213
598,Feature A,68,75.2,2025-01-03 01:57:17,20250103
598,Feature B,37,67.1,2025-01-21 18:04:38,20250121
598,Feature C,28,36.1,2025-03-04 05:23:36,20250304
599,Feature A,38,183.4,2025-01-09 01:07:33,20250109
599,Feature B,77,243.3,2025-03-12 14:16:12,20250312
599,Feature C,3,11.5,2025-03-27 02:02:00,20250327
600,Feature A,57,174.5,2025-01-04 12:31:36,20250104
600,Feature B,98,169.7,2025-03-03 14:25:49,20250303
600,Feature C,5,22.1,2025-03-26 20:39:50,20250326
601,Feature A,12,50.8,2025-03-06 10:57:50,20250306
601,Feature B,69,133.6,2025-02-07 19:26:08,20250207
601,Feature C,81,352.3,2025-02-27 19:03:38,20250227
602,Feature A,63,262.8,2025-03-25 22:56:36,20250325
602,Feature B,6,13.4,2025-02-12 07:48:40,20250212
602,Feature C,88,342.3,2025-01-24 03:07:02,20250124
603,Feature A,46,177.8,2025-03-03 10:09:05,20250303
603,Feature B,58,261.6,2025-01-13 16:41:16,20250113
603,Feature C,59,247.0,2025-01-03 14:12:12,20250103
604,Feature A,28,41.3,2025-02-07 00:51:22,20250207
604,Feature B,7,29.0,2025-01-19 14:32:09,20250119
604,Feature C,62,214.6,2025-01-16 02:45:31,20250116
605,Feature A,48,181.8,2025-03-10 15:51:57,20250310
605,Feature B,71,116.0,2025-02-19 21:09:47,20250219
605,Feature C,2,3.7,2025-01-23 16:43:10,20250123
606,Feature A,40,46.6,2025-03-16 16:50:36,20250316
606,Feature B,93,151.9,2025-03-11 06:15:51,20250311
606,Feature C,47,66.3,2025-01-25 20:04:55,20250125
607,Feature A,99,232.4,2025-02-12 09:51:12,20250212
607,Feature B,82,332.8,2025-03-18 00:20:08,20250318
607,Feature C,57,208.0,2025-01-01 06:47:41,20250101
608,Feature A,66,128.6,2025-01-31 11:49:54,20250131
608,Feature B,85,143.1,2025-03-29 00:34:22,20250329
608,Feature C,83,371.8,2025-03-24 21:25:09,20250324
609,Feature A,63,270.5,2025-01-26 18:59:24,20250126
609,Feature B,19,94.7,2025-01-08 10:59:31,20250108
609,Feature C,20,88.4,2025-01-02 12:16:48,20250102
610,Feature A,81,335.0,2025-01-03 17:11:05,20250103
610,Feature B,71,334.5,2025-02-09 23:47:26,20250209
610,Feature C,86,392.7,2025-01-02 22:04:01,20250102
611,Feature A,8,17.7,2025-01-08 03:42:30,20250108
611,Feature B,63,150.6,2025-01-07 05:18:14,20250107
611,Feature C,3,14.7,2025-02-09 11:08:38,20250209
612,Feature A,32,82.7,2025-03-09 07:09:55,20250309
612,Feature B,32,129.9,2025-01-06 20:13:33,20250106
612,Feature C,47,218.3,2025-02-18 23:27:29,20250218
613,Feature A,11,30.4,2025-01-14 03:44:26,20250114
613,Feature B,25,117.9,2025-02-13 12:19:23,20250213
613,Feature C,34,71.0,2025-02-13 16:41:33,20250213
614,Feature A,53,147.7,2025-01-25 19:45:18,20250125
614,Feature B,55,146.4,2025-03-04 04:24:12,20250304
614,Feature C,15,38.3,2025-03-09 03:18:55,20250309
615,Feature A,80,374.7,2025-01-10 19:46:37,20250110
615,Feature B,19,34.5,2025-01-26 03:39:28,20250126
615,Feature C,35,77.4,2025-01-17 04:51:47,20250117
616,Feature A,57,85.4,2025-01-08 21:29:11,20250108
616,Feature B,94,182.9,2025-01-07 01:24:41,20250107
616,Feature C,75,326.1,2025-01-03 19:17:50,20250103
617,Feature A,66,277.9,2025-01-22 23:21:22,20250122
617,Feature B,24,68.5,2025-02-15 04:32:21,20250215
617,Feature C,81,204.2,2025-02-04 07:49:31,20250204
618,Feature A,16,46.5,2025-03-31 21:37:14,20250331
618,Feature B,18,72.6,2025-01-31 21:38:35,20250131
618,Feature C,51,228.2,2025-03-31 11:21:34,20250331
619,Feature A,24,53.1,2025-03-14 18:25:02,20250314
619,Feature B,44,108.9,2025-01-26 12:35:34,20250126
619,Feature C,75,256.3,2025-01-17 18:38:21,20250117
620,Feature A,2,7.8,2025-02-07 14:22:10,20250207
